,0,1,2,3,4,h,t,u,prediction,PI,S,SA,SP,VB,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,East,North,South,South-East,West,Metropolitan,Victoria,24
8453,139,8508,1,1,3.0,1,0,0,1750000.0,0,1,0,0,0,222,2017.0,6.0,5.0,6.5,3071.0,3.0,1.0,3.0,0,712.0,0.0,1,0.0,934,0,-37.7598,145.0118,0,1,0,0,0,1,0,8870.0
8454,139,8508,1,1,3.0,1,0,0,1345000.0,0,1,0,0,0,109,2017.0,8.0,4.0,6.5,3071.0,3.0,2.0,4.0,0,584.0,0.0,1,0.0,934,0,-37.7555,145.0152,0,1,0,0,0,1,0,8870.0
8455,139,8508,1,1,3.0,1,0,0,1080000.0,0,1,0,0,0,196,2017.0,8.0,4.0,6.5,3071.0,3.0,1.0,1.0,0,408.0,0.0,1,0.0,934,0,-37.7573,145.0083,0,1,0,0,0,1,0,8870.0
8456,139,8508,1,1,3.0,1,0,0,1195000.0,0,1,0,0,0,109,2017.0,8.0,4.0,6.5,3071.0,3.0,1.0,2.0,0,463.0,131.0,0,1930.0,934,0,-37.7593,144.9885,0,1,0,0,0,1,0,8870.0
8457,139,8508,1,1,2.0,0,0,1,716000.0,0,1,0,0,0,109,2017.0,8.0,4.0,6.5,3071.0,2.0,1.0,1.0,0,0.0,87.0,0,1995.0,934,0,-37.7554,144.982,0,1,0,0,0,1,0,8870.0
8458,139,8508,1,1,3.0,0,1,0,865000.0,0,1,0,0,0,3,2017.0,5.0,13.0,6.5,3071.0,3.0,2.0,2.0,0,194.0,0.0,1,2000.0,934,0,-37.7538,144.9991,0,1,0,0,0,1,0,8870.0
8459,139,8508,1,1,2.0,0,0,1,462000.0,0,1,0,0,0,1565,2017.0,5.0,13.0,6.5,3071.0,2.0,1.0,1.0,0,0.0,0.0,1,1970.0,934,0,-37.7561,145.0067,0,1,0,0,0,1,0,8870.0
8460,139,8508,1,1,3.0,1,0,0,1100000.0,1,0,0,0,0,301,2017.0,5.0,13.0,6.5,3071.0,3.0,2.0,1.0,0,359.0,0.0,1,0.0,934,0,-37.7551,144.9916,0,1,0,0,0,1,0,8870.0
8461,139,8508,1,1,4.0,1,0,0,1635000.0,0,1,0,0,0,1316,2017.0,5.0,13.0,6.5,3071.0,4.0,2.0,2.0,0,464.0,0.0,1,0.0,934,0,-37.7579,145.0169,0,1,0,0,0,1,0,8870.0
8462,139,8508,1,1,3.0,0,1,0,998000.0,0,0,0,1,0,1316,2017.0,5.0,13.0,6.5,3071.0,3.0,2.0,1.0,0,0.0,166.0,0,2001.0,934,0,-37.7579,145.0,0,1,0,0,0,1,0,8870.0
8463,139,8508,1,1,2.0,0,0,1,600000.0,0,1,0,0,0,109,2017.0,5.0,20.0,6.5,3071.0,2.0,1.0,1.0,0,0.0,59.0,0,1960.0,934,0,-37.7549,144.9979,0,1,0,0,0,1,0,8870.0
8464,139,8508,1,1,3.0,1,0,0,1346000.0,0,1,0,0,0,1565,2017.0,5.0,20.0,6.5,3071.0,3.0,2.0,2.0,0,349.0,130.0,0,1918.0,934,0,-37.7544,144.998,0,1,0,0,0,1,0,8870.0
8465,139,8508,1,1,3.0,1,0,0,1130000.0,0,1,0,0,0,1316,2017.0,5.0,20.0,6.5,3071.0,3.0,1.0,1.0,0,381.0,0.0,1,0.0,934,0,-37.7575,145.0128,0,1,0,0,0,1,0,8870.0
8466,139,8508,1,1,3.0,1,0,0,1275000.0,1,0,0,0,0,1316,2017.0,5.0,20.0,6.5,3071.0,3.0,1.0,2.0,0,517.0,115.0,0,1950.0,934,0,-37.7638,145.0182,0,1,0,0,0,1,0,8870.0
8467,139,8508,1,1,3.0,1,0,0,1200000.0,0,1,0,0,0,301,2017.0,5.0,20.0,6.5,3071.0,3.0,1.0,1.0,0,447.0,0.0,1,0.0,934,0,-37.7622,145.0074,0,1,0,0,0,1,0,8870.0
8468,139,8508,1,1,2.0,1,0,0,915000.0,0,1,0,0,0,109,2017.0,4.0,22.0,6.5,3071.0,2.0,1.0,1.0,0,502.0,0.0,1,0.0,934,0,-37.7541,145.016,0,1,0,0,0,1,0,8870.0
8469,139,8508,1,1,1.0,0,0,1,300000.0,0,0,0,1,0,222,2017.0,4.0,22.0,6.5,3071.0,1.0,1.0,1.0,0,948.0,0.0,1,1970.0,934,0,-37.7577,145.0151,0,1,0,0,0,1,0,8870.0
8470,139,8508,1,1,3.0,0,0,1,880000.0,0,0,0,1,0,222,2017.0,4.0,29.0,6.5,3071.0,3.0,1.0,2.0,0,242.0,117.0,0,1995.0,934,0,-37.7639,145.0135,0,1,0,0,0,1,0,8870.0
8471,139,8508,1,1,2.0,0,1,0,960000.0,0,1,0,0,0,1316,2017.0,4.0,29.0,6.5,3071.0,2.0,2.0,2.0,0,158.0,133.0,0,2007.0,934,0,-37.7587,144.9881,0,1,0,0,0,1,0,8870.0
8472,139,8508,1,1,2.0,1,0,0,1260000.0,0,1,0,0,0,1565,2017.0,4.0,29.0,6.5,3071.0,2.0,1.0,0.0,0,317.0,96.0,0,1910.0,934,0,-37.7606,144.9995,0,1,0,0,0,1,0,8870.0
8473,139,8508,1,1,2.0,1,0,0,1100000.0,0,0,0,1,0,222,2017.0,4.0,29.0,6.5,3071.0,3.0,1.0,1.0,0,330.0,132.0,0,1930.0,934,0,-37.7629,145.0165,0,1,0,0,0,1,0,8870.0
8474,41,8508,1,1,3.0,1,0,0,810000.0,0,0,0,0,1,196,2017.0,6.0,5.0,13.8,3084.0,3.0,1.0,1.0,0,667.0,0.0,1,0.0,594,0,-37.743,145.0839,1,0,0,0,0,1,0,2698.0
8475,41,8508,1,1,4.0,1,0,0,1140000.0,0,1,0,0,0,196,2017.0,8.0,4.0,13.8,3084.0,4.0,2.0,4.0,0,863.0,0.0,1,0.0,594,0,-37.7317,145.0952,1,0,0,0,0,1,0,2698.0
8476,41,8508,1,1,4.0,1,0,0,1003000.0,0,1,0,0,0,1565,2017.0,5.0,20.0,13.8,3084.0,4.0,2.0,2.0,0,619.0,0.0,1,0.0,594,0,-37.7355,145.0928,1,0,0,0,0,1,0,2698.0
8477,41,8508,1,1,4.0,1,0,0,1155000.0,1,0,0,0,0,301,2017.0,4.0,22.0,13.8,3084.0,4.0,2.0,3.0,0,780.0,217.0,0,1950.0,594,0,-37.7308,145.0932,1,0,0,0,0,1,0,2698.0
8478,62,8508,1,1,3.0,1,0,0,880000.0,0,1,0,0,0,1011,2017.0,6.0,5.0,14.9,3087.0,3.0,1.0,4.0,0,555.0,0.0,1,0.0,594,0,-37.713,145.0894,0,1,0,0,0,1,0,2329.0
8479,62,8508,1,1,5.0,1,0,0,826000.0,0,1,0,0,0,1011,2017.0,6.0,5.0,14.9,3087.0,5.0,1.0,2.0,0,545.0,132.0,0,1970.0,594,0,-37.705,145.0825,0,1,0,0,0,1,0,2329.0
8480,62,8508,1,1,4.0,1,0,0,952000.0,0,1,0,0,0,1011,2017.0,8.0,4.0,14.9,3087.0,4.0,2.0,2.0,0,729.0,0.0,1,0.0,594,0,-37.711,145.08100000000005,0,1,0,0,0,1,0,2329.0
8481,62,8508,1,1,3.0,1,0,0,677500.0,0,1,0,0,0,46,2017.0,8.0,4.0,14.9,3087.0,3.0,1.0,2.0,0,245.0,0.0,1,0.0,594,0,-37.716,145.0769,0,1,0,0,0,1,0,2329.0
8482,62,8508,1,1,4.0,1,0,0,761000.0,0,1,0,0,0,20,2017.0,4.0,22.0,14.9,3087.0,4.0,1.0,2.0,0,696.0,123.0,0,1956.0,594,0,-37.7054,145.0809,0,1,0,0,0,1,0,2329.0
8483,62,8508,1,1,3.0,1,0,0,715000.0,0,0,0,1,0,1011,2017.0,4.0,22.0,14.9,3087.0,3.0,1.0,2.0,0,312.0,0.0,1,0.0,594,0,-37.7031,145.0773,0,1,0,0,0,1,0,2329.0
8484,62,8508,1,1,4.0,1,0,0,932500.0,0,1,0,0,0,196,2017.0,4.0,22.0,14.9,3087.0,4.0,2.0,2.0,0,585.0,180.0,0,1950.0,594,0,-37.7154,145.0777,0,1,0,0,0,1,0,2329.0
8485,62,8508,1,1,3.0,1,0,0,895000.0,0,1,0,0,0,1011,2017.0,4.0,29.0,14.9,3087.0,3.0,1.0,2.0,0,775.0,0.0,1,0.0,594,0,-37.7075,145.0807,0,1,0,0,0,1,0,2329.0
8486,136,105,0,1,4.0,1,0,0,1435000.0,0,1,0,0,0,125,2017.0,6.0,5.0,8.2,3012.0,4.0,2.0,2.0,0,523.0,244.0,0,1915.0,692,0,-37.798,144.8728,0,0,0,0,1,1,0,5058.0
8487,136,105,0,1,2.0,1,0,0,470000.0,0,0,0,1,0,239,2017.0,6.0,5.0,8.2,3012.0,2.0,1.0,1.0,0,0.0,77.0,0,1975.0,692,0,-37.8088,144.8715,0,0,0,0,1,1,0,5058.0
8488,136,105,0,1,2.0,1,0,0,502000.0,0,1,0,0,0,216,2017.0,6.0,5.0,8.2,3012.0,2.0,1.0,1.0,0,2701.0,79.0,0,2011.0,692,0,-37.8109,144.8684,0,0,0,0,1,1,0,5058.0
8489,136,105,0,1,3.0,0,0,1,580000.0,0,0,0,1,0,243,2017.0,8.0,4.0,8.2,3012.0,2.0,1.0,0.0,0,183.0,104.0,0,1930.0,692,0,-37.7968,144.8708,0,0,0,0,1,1,0,5058.0
8490,136,105,0,1,1.0,0,0,1,375000.0,0,1,0,0,0,39,2017.0,8.0,4.0,8.2,3012.0,1.0,1.0,1.0,0,60.0,0.0,1,1982.0,692,0,-37.7971,144.8703,0,0,0,0,1,1,0,5058.0
8491,136,105,0,1,2.0,1,0,0,650000.0,0,0,0,0,1,216,2017.0,8.0,4.0,8.2,3012.0,2.0,1.0,1.0,0,452.0,0.0,1,1950.0,692,0,-37.804,144.8772,0,0,0,0,1,1,0,5058.0
8492,136,105,0,1,3.0,0,1,0,815000.0,0,1,0,0,0,222,2017.0,8.0,4.0,8.2,3012.0,3.0,1.0,2.0,0,203.0,3.0,0,0.0,692,0,-37.7928,144.8811,0,0,0,0,1,1,0,5058.0
8493,136,105,0,1,4.0,1,0,0,970000.0,1,0,0,0,0,393,2017.0,8.0,4.0,8.2,3012.0,4.0,1.0,2.0,0,528.0,143.0,0,1940.0,692,0,-37.7969,144.8647,0,0,0,0,1,1,0,5058.0
8494,136,105,0,1,4.0,1,0,0,1325000.0,0,1,0,0,0,1167,2017.0,8.0,4.0,8.2,3012.0,4.0,2.0,4.0,0,525.0,188.0,0,1930.0,692,0,-37.7994,144.8763,0,0,0,0,1,1,0,5058.0
8495,136,105,0,1,3.0,1,0,0,890000.0,0,1,0,0,0,393,2017.0,5.0,13.0,8.2,3012.0,3.0,1.0,3.0,0,334.0,0.0,1,0.0,692,0,-37.7916,144.8762,0,0,0,0,1,1,0,5058.0
8496,136,105,0,1,3.0,1,0,0,900000.0,0,1,0,0,0,1167,2017.0,5.0,20.0,8.2,3012.0,3.0,1.0,0.0,0,218.0,0.0,1,0.0,692,0,-37.7963,144.8801,0,0,0,0,1,1,0,5058.0
8497,136,105,0,1,2.0,0,0,1,266000.0,0,1,0,0,0,216,2017.0,5.0,20.0,8.2,3012.0,2.0,1.0,1.0,0,1059.0,65.0,0,1970.0,692,0,-37.8062,144.8665,0,0,0,0,1,1,0,5058.0
8498,136,105,0,1,3.0,1,0,0,830000.0,1,0,0,0,0,39,2017.0,5.0,20.0,8.2,3012.0,3.0,1.0,0.0,0,370.0,0.0,1,0.0,692,0,-37.7916,144.8715,0,0,0,0,1,1,0,5058.0
8499,136,105,0,1,2.0,1,0,0,888000.0,1,0,0,0,0,216,2017.0,5.0,20.0,8.2,3012.0,2.0,1.0,2.0,0,401.0,113.81,0,1945.0,692,0,-37.7903,144.8703,0,0,0,0,1,1,0,5058.0
8500,136,105,0,1,3.0,1,0,0,1040000.0,0,1,0,0,0,243,2017.0,5.0,20.0,8.2,3012.0,3.0,1.0,1.0,0,330.0,0.0,1,0.0,692,0,-37.7961,144.8815,0,0,0,0,1,1,0,5058.0
8501,136,105,0,1,2.0,0,0,1,490000.0,0,1,0,0,0,125,2017.0,4.0,22.0,8.2,3012.0,2.0,1.0,1.0,0,117.0,0.0,1,0.0,692,0,-37.7968,144.8735,0,0,0,0,1,1,0,5058.0
8502,136,105,0,1,3.0,1,0,0,935000.0,0,1,0,0,0,243,2017.0,4.0,22.0,8.2,3012.0,3.0,1.0,2.0,0,325.0,102.0,0,1925.0,692,0,-37.7922,144.8818,0,0,0,0,1,1,0,5058.0
8503,136,105,0,1,3.0,1,0,0,975000.0,0,1,0,0,0,243,2017.0,4.0,22.0,8.2,3012.0,3.0,1.0,0.0,0,318.0,0.0,1,0.0,692,0,-37.7955,144.8713,0,0,0,0,1,1,0,5058.0
8504,136,105,0,1,1.0,0,0,1,185000.0,1,0,0,0,0,243,2017.0,4.0,29.0,8.2,3012.0,1.0,1.0,1.0,0,0.0,0.0,1,0.0,692,0,-37.798,144.8672,0,0,0,0,1,1,0,5058.0
8505,126,8508,1,1,4.0,1,0,0,2165000.0,0,0,0,1,0,239,2017.0,6.0,5.0,8.0,3016.0,4.0,2.0,2.0,0,450.0,190.0,0,1910.0,434,0,-37.861,144.8985,0,0,0,0,1,1,0,6380.0
8506,126,8508,1,1,3.0,1,0,0,1245000.0,0,1,0,0,0,1167,2017.0,6.0,5.0,8.0,3016.0,3.0,2.0,2.0,0,292.0,117.0,0,1980.0,434,0,-37.8575,144.8922,0,0,0,0,1,1,0,6380.0
8507,126,8508,1,1,4.0,1,0,0,2075000.0,0,0,0,1,0,239,2017.0,6.0,5.0,8.0,3016.0,4.0,3.0,2.0,0,324.0,229.0,0,2009.0,434,0,-37.8622,144.8884,0,0,0,0,1,1,0,6380.0
8508,126,8508,1,1,2.0,0,0,1,543000.0,0,1,0,0,0,111,2017.0,8.0,4.0,8.0,3016.0,2.0,1.0,1.0,0,0.0,78.0,0,1974.0,434,0,-37.8536,144.8981,0,0,0,0,1,1,0,6380.0
8509,126,8508,1,1,3.0,1,0,0,1150000.0,0,0,0,1,0,243,2017.0,8.0,4.0,8.0,3016.0,3.0,1.0,0.0,0,308.0,120.0,0,1900.0,434,0,-37.8526,144.895,0,0,0,0,1,1,0,6380.0
8510,126,8508,1,1,3.0,1,0,0,1290000.0,0,1,0,0,0,184,2017.0,8.0,4.0,8.0,3016.0,3.0,1.0,0.0,0,273.0,0.0,1,0.0,434,0,-37.8651,144.8986,0,0,0,0,1,1,0,6380.0
8511,126,8508,1,1,2.0,1,0,0,1000000.0,0,1,0,0,0,116,2017.0,5.0,13.0,8.0,3016.0,2.0,1.0,2.0,0,447.0,0.0,1,0.0,434,0,-37.8602,144.8997,0,0,0,0,1,1,0,6380.0
8512,126,8508,1,1,5.0,1,0,0,2040000.0,0,1,0,0,0,239,2017.0,5.0,13.0,8.0,3016.0,5.0,3.0,2.0,0,531.0,288.0,0,1997.0,434,0,-37.8629,144.8781,0,0,0,0,1,1,0,6380.0
8513,126,8508,1,1,4.0,1,0,0,1412000.0,0,0,0,1,0,111,2017.0,5.0,13.0,8.0,3016.0,4.0,2.0,4.0,0,551.0,0.0,1,0.0,434,0,-37.8579,144.8786,0,0,0,0,1,1,0,6380.0
8514,126,8508,1,1,2.0,0,0,1,465000.0,0,1,0,0,0,116,2017.0,5.0,13.0,8.0,3016.0,2.0,1.0,1.0,0,0.0,78.0,0,1970.0,434,0,-37.8589,144.8921,0,0,0,0,1,1,0,6380.0
8515,126,8508,1,1,2.0,1,0,0,855000.0,0,1,0,0,0,111,2017.0,5.0,20.0,8.0,3016.0,2.0,1.0,1.0,0,160.0,0.0,1,0.0,434,0,-37.8546,144.8883,0,0,0,0,1,1,0,6380.0
8516,126,8508,1,1,2.0,0,0,1,550000.0,0,0,0,1,0,111,2017.0,4.0,22.0,8.0,3016.0,2.0,1.0,2.0,0,0.0,65.0,0,1990.0,434,0,-37.8685,144.9058,0,0,0,0,1,1,0,6380.0
8517,126,8508,1,1,2.0,0,0,1,490000.0,0,1,0,0,0,125,2017.0,4.0,22.0,8.0,3016.0,2.0,1.0,1.0,0,0.0,0.0,1,0.0,434,0,-37.8588,144.8919,0,0,0,0,1,1,0,6380.0
8518,126,8508,1,1,4.0,1,0,0,1200000.0,0,0,0,1,0,125,2017.0,4.0,29.0,8.0,3016.0,4.0,3.0,2.0,0,183.0,191.0,0,2006.0,434,0,-37.8566,144.8737,0,0,0,0,1,1,0,6380.0
8519,126,8508,1,1,3.0,1,0,0,1330000.0,0,1,0,0,0,239,2017.0,4.0,29.0,8.0,3016.0,3.0,2.0,2.0,0,184.0,0.0,1,0.0,434,0,-37.8629,144.8896,0,0,0,0,1,1,0,6380.0
8520,126,8508,1,1,4.0,1,0,0,1500000.0,0,0,0,0,1,239,2017.0,4.0,29.0,8.0,3016.0,4.0,3.0,2.0,0,450.0,0.0,1,0.0,434,0,-37.8617,144.8786,0,0,0,0,1,1,0,6380.0
8521,126,8508,1,1,4.0,1,0,0,1630000.0,0,1,0,0,0,216,2017.0,4.0,29.0,8.0,3016.0,4.0,2.0,2.0,0,260.0,0.0,1,0.0,434,0,-37.8657,144.8942,0,0,0,0,1,1,0,6380.0
8522,164,8508,1,1,3.0,1,0,0,935000.0,0,1,0,0,0,243,2017.0,6.0,5.0,7.0,3013.0,3.0,1.0,0.0,0,212.0,0.0,1,0.0,692,0,-37.8143,144.8883,0,0,0,0,1,1,0,6543.0
8523,164,8508,1,1,3.0,1,0,0,990000.0,0,1,0,0,0,243,2017.0,6.0,5.0,7.0,3013.0,3.0,1.0,2.0,0,340.0,119.0,0,1940.0,692,0,-37.8227,144.8827,0,0,0,0,1,1,0,6543.0
8524,164,8508,1,1,2.0,1,0,0,950000.0,0,0,0,1,0,125,2017.0,6.0,5.0,7.0,3013.0,2.0,1.0,0.0,0,94.0,0.0,1,0.0,692,0,-37.8167,144.888,0,0,0,0,1,1,0,6543.0
8525,164,8508,1,1,2.0,1,0,0,1196000.0,0,1,0,0,0,239,2017.0,8.0,4.0,7.0,3013.0,2.0,1.0,2.0,0,451.0,0.0,1,0.0,692,0,-37.8178,144.8752,0,0,0,0,1,1,0,6543.0
8526,164,8508,1,1,2.0,1,0,0,470000.0,0,1,0,0,0,216,2017.0,8.0,4.0,7.0,3013.0,2.0,1.0,1.0,0,79.0,0.0,1,1965.0,692,0,-37.8226,144.8842,0,0,0,0,1,1,0,6543.0
8527,164,8508,1,2,3.0,1,0,0,1131500.0,0,0,0,1,0,243,2017.0,8.0,4.0,7.0,3013.0,3.0,1.0,1.0,0,248.0,0.0,1,0.0,692,0,-37.8157,144.8925,0,0,0,0,1,1,0,6543.0
8528,164,8508,1,1,4.0,1,0,0,2035000.0,0,1,0,0,0,243,2017.0,8.0,4.0,7.0,3013.0,4.0,2.0,0.0,0,607.0,201.0,0,1890.0,692,0,-37.8128,144.8905,0,0,0,0,1,1,0,6543.0
8529,164,8508,1,1,3.0,1,0,0,935000.0,0,1,0,0,0,243,2017.0,8.0,4.0,7.0,3013.0,3.0,1.0,0.0,0,198.0,98.0,0,1970.0,692,0,-37.8194,144.8914,0,0,0,0,1,1,0,6543.0
8530,164,8508,1,1,3.0,1,0,0,892000.0,0,1,0,0,0,125,2017.0,5.0,13.0,7.0,3013.0,3.0,1.0,2.0,0,449.0,106.76,0,1940.0,692,0,-37.8195,144.8766,0,0,0,0,1,1,0,6543.0
8531,164,8508,1,1,4.0,1,0,0,985500.0,0,1,0,0,0,243,2017.0,5.0,13.0,7.0,3013.0,4.0,1.0,5.0,0,445.0,139.0,0,1977.0,692,0,-37.8228,144.8769,0,0,0,0,1,1,0,6543.0
8532,164,8508,1,1,2.0,0,0,1,650000.0,0,0,0,1,0,243,2017.0,5.0,13.0,7.0,3013.0,2.0,2.0,2.0,0,0.0,92.0,0,1985.0,692,0,-37.8161,144.8967,0,0,0,0,1,1,0,6543.0
8533,164,8508,1,1,3.0,0,1,0,1070000.0,0,1,0,0,0,243,2017.0,5.0,13.0,7.0,3013.0,3.0,2.0,2.0,0,257.0,0.0,1,2012.0,692,0,-37.813,144.8703,0,0,0,0,1,1,0,6543.0
8534,164,8508,1,1,2.0,0,0,1,397000.0,0,1,0,0,0,125,2017.0,5.0,13.0,7.0,3013.0,2.0,1.0,1.0,0,0.0,68.0,0,1975.0,692,0,-37.8128,144.8953,0,0,0,0,1,1,0,6543.0
8535,164,8508,1,1,2.0,1,0,0,1035000.0,0,1,0,0,0,216,2017.0,5.0,20.0,7.0,3013.0,2.0,1.0,3.0,0,469.0,0.0,1,0.0,692,0,-37.8184,144.872,0,0,0,0,1,1,0,6543.0
8536,164,8508,1,1,3.0,1,0,0,1370000.0,0,1,0,0,0,239,2017.0,5.0,20.0,7.0,3013.0,3.0,2.0,2.0,0,389.0,0.0,1,0.0,692,0,-37.8181,144.8882,0,0,0,0,1,1,0,6543.0
8537,164,8508,1,1,2.0,1,0,0,650000.0,1,0,0,0,0,125,2017.0,5.0,20.0,7.0,3013.0,2.0,1.0,2.0,0,304.0,81.0,0,1960.0,692,0,-37.8122,144.8671,0,0,0,0,1,1,0,6543.0
8538,164,8508,1,1,2.0,1,0,0,820000.0,1,0,0,0,0,125,2017.0,5.0,20.0,7.0,3013.0,2.0,1.0,0.0,0,211.0,0.0,1,0.0,692,0,-37.812,144.8865,0,0,0,0,1,1,0,6543.0
8539,164,8508,1,1,3.0,1,0,0,750000.0,1,0,0,0,0,222,2017.0,5.0,20.0,7.0,3013.0,3.0,2.0,1.0,0,390.0,126.0,0,1980.0,692,0,-37.8227,144.8955,0,0,0,0,1,1,0,6543.0
8540,164,8508,1,1,2.0,0,0,1,497600.0,0,0,0,1,0,243,2017.0,5.0,20.0,7.0,3013.0,2.0,1.0,1.0,0,0.0,0.0,1,0.0,692,0,-37.8167,144.8936,0,0,0,0,1,1,0,6543.0
8541,164,8508,1,1,3.0,1,0,0,970000.0,0,1,0,0,0,116,2017.0,5.0,20.0,7.0,3013.0,3.0,2.0,0.0,0,354.0,135.0,0,1930.0,692,0,-37.8212,144.8937,0,0,0,0,1,1,0,6543.0
8542,164,8508,1,1,2.0,1,0,0,1256000.0,0,1,0,0,0,1167,2017.0,4.0,22.0,7.0,3013.0,2.0,1.0,3.0,0,531.0,111.0,0,1940.0,692,0,-37.8158,144.8707,0,0,0,0,1,1,0,6543.0
8543,164,8508,1,1,3.0,0,1,0,1120000.0,0,1,0,0,0,1167,2017.0,4.0,22.0,7.0,3013.0,3.0,2.0,0.0,0,152.0,170.0,0,2012.0,692,0,-37.811,144.8889,0,0,0,0,1,1,0,6543.0
8544,164,8508,1,1,3.0,1,0,0,1425000.0,1,0,0,0,0,243,2017.0,4.0,29.0,7.0,3013.0,3.0,3.0,2.0,0,305.0,220.0,0,2007.0,692,0,-37.8149,144.8942,0,0,0,0,1,1,0,6543.0
8545,164,8508,1,1,3.0,1,0,0,872500.0,0,0,0,1,0,243,2017.0,4.0,29.0,7.0,3013.0,3.0,1.0,2.0,0,189.0,85.0,0,1920.0,692,0,-37.8145,144.8808,0,0,0,0,1,1,0,6543.0
8546,164,8508,1,1,4.0,1,0,0,1455000.0,0,1,0,0,0,125,2017.0,4.0,29.0,7.0,3013.0,4.0,1.0,1.0,0,328.0,140.0,0,1920.0,692,0,-37.8097,144.8906,0,0,0,0,1,1,0,6543.0
8547,164,8508,1,1,1.0,0,0,1,331000.0,0,1,0,0,0,243,2017.0,4.0,29.0,7.0,3013.0,1.0,1.0,1.0,0,0.0,54.0,0,1970.0,692,0,-37.8105,144.8952,0,0,0,0,1,1,0,6543.0
8548,164,8508,1,1,3.0,1,0,0,950000.0,0,1,0,0,0,216,2017.0,4.0,29.0,7.0,3013.0,3.0,2.0,2.0,0,287.0,210.68,0,2002.0,692,0,-37.8233,144.8825,0,0,0,0,1,1,0,6543.0
8549,56,8508,1,1,3.0,1,0,0,1000000.0,0,0,0,1,0,393,2017.0,8.0,4.0,2.5,3067.0,3.0,1.0,0.0,0,198.0,98.0,0,1900.0,647,0,-37.8025,144.9939,0,1,0,0,0,1,0,4019.0
8550,56,8508,1,1,2.0,0,0,1,870000.0,0,1,0,0,0,393,2017.0,5.0,20.0,2.5,3067.0,2.0,2.0,1.0,0,0.0,86.0,0,2013.0,647,0,-37.8055,144.9961,0,1,0,0,0,1,0,4019.0
8551,56,8508,1,1,2.0,1,0,0,1050000.0,0,1,0,0,0,1316,2017.0,4.0,29.0,2.5,3067.0,2.0,1.0,0.0,0,129.0,128.0,0,1890.0,647,0,-37.8099,145.0027,0,1,0,0,0,1,0,4019.0
8552,56,8508,1,1,2.0,1,0,0,1242000.0,0,1,0,0,0,1565,2017.0,4.0,29.0,2.5,3067.0,2.0,1.0,1.0,0,249.0,98.0,0,1940.0,647,0,-37.8052,144.9963,0,1,0,0,0,1,0,4019.0
8553,56,8508,1,1,3.0,1,0,0,1165000.0,0,1,0,0,0,1316,2017.0,4.0,29.0,2.5,3067.0,3.0,2.0,0.0,0,92.0,114.0,0,1888.0,647,0,-37.797,144.9957,0,1,0,0,0,1,0,4019.0
8554,67,373,0,1,3.0,1,0,0,872500.0,0,1,0,0,0,1565,2017.0,8.0,4.0,13.5,3042.0,3.0,1.0,1.0,0,594.0,0.0,1,1950.0,997,0,-37.7203,144.8757,0,0,0,0,1,1,0,3464.0
8555,67,373,0,1,3.0,1,0,0,720000.0,0,1,0,0,0,342,2017.0,8.0,4.0,13.5,3042.0,3.0,2.0,2.0,0,305.0,136.0,0,2008.0,997,0,-37.7284,144.8874,0,0,0,0,1,1,0,3464.0
8556,67,373,0,1,3.0,1,0,0,985000.0,0,1,0,0,0,39,2017.0,4.0,29.0,13.5,3042.0,3.0,1.0,1.0,0,841.0,0.0,1,0.0,997,0,-37.7251,144.8785,0,0,0,0,1,1,0,3464.0
8557,67,373,0,1,3.0,1,0,0,510000.0,0,0,0,0,1,1565,2017.0,4.0,29.0,13.5,3042.0,3.0,1.0,1.0,0,488.0,217.0,0,1960.0,997,0,-37.7191,144.8857,0,0,0,0,1,1,0,3464.0
8558,67,373,0,1,2.0,0,0,1,480000.0,0,0,0,0,1,1011,2017.0,4.0,29.0,13.5,3042.0,2.0,1.0,1.0,0,128.0,92.0,0,2009.0,997,0,-37.7216,144.8837,0,0,0,0,1,1,0,3464.0
8559,41,8508,1,1,3.0,1,0,0,800000.0,0,1,0,0,0,44,2017.0,8.0,4.0,13.9,3020.0,4.0,2.0,5.0,0,689.0,128.0,0,1951.0,424,0,-37.7776,144.8167,0,0,0,0,1,1,0,2185.0
8560,41,8508,1,1,2.0,0,0,1,420000.0,0,1,0,0,0,44,2017.0,5.0,13.0,13.9,3020.0,2.0,1.0,1.0,0,192.0,88.0,0,1970.0,424,0,-37.7832,144.8275,0,0,0,0,1,1,0,2185.0
8561,41,8508,1,1,3.0,1,0,0,700000.0,0,1,0,0,0,97,2017.0,5.0,13.0,13.9,3020.0,3.0,1.0,2.0,0,697.0,0.0,1,0.0,424,0,-37.7841,144.8169,0,0,0,0,1,1,0,2185.0
8562,41,8508,1,2,3.0,0,0,1,580000.0,1,0,0,0,0,97,2017.0,5.0,13.0,13.9,3020.0,3.0,2.0,2.0,0,250.0,129.0,0,2013.0,424,0,-37.7798,144.8156,0,0,0,0,1,1,0,2185.0
8563,41,8508,1,1,1.0,0,0,1,200000.0,0,0,0,0,1,19,2017.0,5.0,20.0,13.9,3020.0,1.0,1.0,1.0,0,1175.0,35.0,0,1970.0,424,0,-37.7849,144.8272,0,0,0,0,1,1,0,2185.0
8564,41,8508,1,1,3.0,1,0,0,621000.0,0,1,0,0,0,1167,2017.0,5.0,20.0,13.9,3020.0,3.0,1.0,3.0,0,547.0,140.0,0,0.0,424,0,-37.7765,144.8123,0,0,0,0,1,1,0,2185.0
